wavenumber,transmittance
2775.5457,99.150124
2775.0636,99.161186
2774.5815,99.171837
2774.0994,99.182030
2773.6172,99.191727
2773.1351,99.200920
2772.6530,99.209572
2772.1709,99.217667
2771.6888,99.225182
2771.2067,99.232071
2770.7245,99.238312
2770.2424,99.243881
2769.7603,99.248817
2769.2782,99.253159
2768.7961,99.257011
2768.3140,99.260475
2767.8318,99.263687
2767.3497,99.266762
2766.8676,99.269798
2766.3855,99.272903
2765.9034,99.276161
2765.4213,99.279694
2764.9391,99.283592
2764.4570,99.287949
2763.9749,99.292847
2763.4928,99.298302
2763.0107,99.304268
2762.5286,99.310669
2762.0464,99.317360
2761.5643,99.324211
2761.0822,99.331093
2760.6001,99.337952
2760.1180,99.344765
2759.6359,99.351578
2759.1537,99.358444
2758.6716,99.365417
2758.1895,99.372505
2757.7074,99.379654
2757.2253,99.386749
2756.7432,99.393646
2756.2610,99.400162
2755.7789,99.406136
2755.2968,99.411430
2754.8147,99.415977
2754.3326,99.419739
2753.8505,99.422729
2753.3683,99.424980
2752.8862,99.426552
2752.4041,99.427490
2751.9220,99.427872
2751.4399,99.427780
2750.9578,99.427307
2750.4756,99.426552
2749.9935,99.425606
2749.5114,99.424538
2749.0293,99.423393
2748.5472,99.422173
2748.0651,99.420853
2747.5829,99.419373
2747.1008,99.417664
2746.6187,99.415665
2746.1366,99.413330
2745.6545,99.410614
2745.1724,99.407463
2744.6902,99.403839
2744.2081,99.399651
2743.7260,99.394829
2743.2439,99.389267
2742.7618,99.382896
2742.2797,99.375687
2741.7975,99.367661
2741.3154,99.358910
2740.8333,99.349548
2740.3512,99.339752
2739.8691,99.329697
2739.3870,99.319534
2738.9048,99.309395
2738.4227,99.299400
2737.9406,99.289627
2737.4585,99.280136
2736.9764,99.270981
2736.4943,99.262192
2736.0121,99.253769
2735.5300,99.245667
2735.0479,99.237823
2734.5658,99.230110
2734.0837,99.222397
2733.6016,99.214500
2733.1194,99.206230
2732.6373,99.197395
2732.1552,99.187798
2731.6731,99.177238
2731.1910,99.165550
2730.7089,99.152565
2730.2267,99.138168
2729.7446,99.122330
2729.2625,99.105072
2728.7804,99.086548
2728.2983,99.066978
2727.8162,99.046707
2727.3340,99.026108
2726.8519,99.005630
2726.3698,98.985733
2725.8877,98.966873
2725.4056,98.949493
2724.9235,98.934013
2724.4413,98.920830
2723.9592,98.910301
2723.4771,98.902718
2722.9950,98.898315
2722.5129,98.897232
2722.0308,98.899490
2721.5486,98.905029
2721.0665,98.913635
2720.5844,98.925049
2720.1023,98.938896
2719.6202,98.954781
2719.1381,98.972260
2718.6559,98.990913
2718.1738,99.010338
2717.6917,99.030174
2717.2096,99.050102
2716.7275,99.069901
2716.2454,99.089394
2715.7632,99.108498
2715.2811,99.127182
2714.7990,99.145485
2714.3169,99.163475
2713.8348,99.181252
2713.3527,99.198883
2712.8705,99.216423
2712.3884,99.233879
2711.9063,99.251167
2711.4242,99.268181
2710.9421,99.284737
2710.4600,99.300644
2709.9778,99.315689
2709.4957,99.329720
2709.0136,99.342606
2708.5315,99.354294
2708.0494,99.364792
2707.5673,99.374168
2707.0851,99.382545
2706.6030,99.390076
2706.1209,99.396942
2705.6388,99.403336
2705.1567,99.409447
2704.6746,99.415428
2704.1924,99.421432
2703.7103,99.427551
2703.2282,99.433823
2702.7461,99.440277
2702.2640,99.446877
2701.7819,99.453560
2701.2997,99.460251
2700.8176,99.466843
2700.3355,99.473221
2699.8534,99.479279
2699.3713,99.484909
2698.8892,99.490028
2698.4070,99.494606
2697.9249,99.498634
2697.4428,99.502182
2696.9607,99.505302
2696.4786,99.508080
2695.9965,99.510582
2695.5143,99.512825
2695.0322,99.514793
2694.5501,99.516434
2694.0680,99.517662
2693.5859,99.518425
2693.1038,99.518669
2692.6216,99.518394
2692.1395,99.517616
2691.6574,99.516403
2691.1753,99.514832
2690.6932,99.513008
2690.2111,99.511040
2689.7289,99.509056
2689.2468,99.507210
2688.7647,99.505630
2688.2826,99.504440
2687.8005,99.503708
2687.3184,99.503471
2686.8362,99.503685
2686.3541,99.504257
2685.8720,99.505043
2685.3899,99.505890
2684.9078,99.506653
2684.4257,99.507195
2683.9435,99.507416
2683.4614,99.507256
2682.9793,99.506683
2682.4972,99.505699
2682.0151,99.504333
2681.5330,99.502663
2681.0508,99.500778
2680.5687,99.498810
2680.0866,99.496887
2679.6045,99.495155
2679.1224,99.493713
2678.6403,99.492661
2678.1581,99.492004
2677.6760,99.491730
2677.1939,99.491776
2676.7118,99.492027
2676.2297,99.492393
2675.7476,99.492790
2675.2654,99.493134
2674.7833,99.493423
2674.3012,99.493652
2673.8191,99.493858
2673.3370,99.494057
2672.8549,99.494255
2672.3727,99.494431
2671.8906,99.494530
2671.4085,99.494499
2670.9264,99.494308
2670.4443,99.493935
2669.9622,99.493416
2669.4800,99.492813
2668.9979,99.492203
2668.5158,99.491646
2668.0337,99.491180
2667.5516,99.490814
2667.0695,99.490532
2666.5873,99.490311
2666.1052,99.490143
2665.6231,99.490074
2665.1410,99.490135
2664.6589,99.490387
2664.1768,99.490868
2663.6946,99.491577
2663.2125,99.492485
2662.7304,99.493546
2662.2483,99.494713
2661.7662,99.495972
2661.2841,99.497360
2660.8019,99.498955
2660.3198,99.500862
2659.8377,99.503189
2659.3556,99.506020
2658.8735,99.509392
2658.3914,99.513290
2657.9092,99.517677
2657.4271,99.522484
2656.9450,99.527657
2656.4629,99.533127
2655.9808,99.538864
2655.4987,99.544830
2655.0165,99.550987
2654.5344,99.557274
2654.0523,99.563606
2653.5702,99.569862
2653.0881,99.575897
2652.6060,99.581558
2652.1238,99.586723
2651.6417,99.591301
2651.1596,99.595284
2650.6775,99.598717
2650.1954,99.601753
2649.7133,99.604576
2649.2311,99.607353
2648.7490,99.610237
2648.2669,99.613289
2647.7848,99.616501
2647.3027,99.619804
2646.8206,99.623093
2646.3384,99.626305
2645.8563,99.629395
2645.3742,99.632423
2644.8921,99.635460
2644.4100,99.638596
2643.9279,99.641914
2643.4457,99.645439
2642.9636,99.649147
2642.4815,99.652969
2641.9994,99.656815
2641.5173,99.660622
2641.0352,99.664330
2640.5530,99.667908
2640.0709,99.671333
2639.5888,99.674576
2639.1067,99.677582
2638.6246,99.680298
2638.1425,99.682640
2637.6603,99.684532
2637.1782,99.685944
2636.6961,99.686844
2636.2140,99.687286
2635.7319,99.687325
2635.2498,99.687065
2634.7676,99.686623
2634.2855,99.686104
2633.8034,99.685616
2633.3213,99.685219
2632.8392,99.684937
2632.3571,99.684769
2631.8749,99.684685
2631.3928,99.684647
2630.9107,99.684631
2630.4286,99.684616
2629.9465,99.684608
2629.4644,99.684616
2628.9822,99.684631
2628.5001,99.684601
2628.0180,99.684464
2627.5359,99.684113
2627.0538,99.683464
2626.5717,99.682472
2626.0895,99.681145
2625.6074,99.679558
2625.1253,99.677834
2624.6432,99.676109
2624.1611,99.674522
2623.6790,99.673172
2623.1968,99.672104
2622.7147,99.671310
2622.2326,99.670753
2621.7505,99.670372
2621.2684,99.670074
2620.7863,99.669785
2620.3041,99.669441
2619.8220,99.668991
2619.3399,99.668419
2618.8578,99.667732
2618.3757,99.666969
2617.8936,99.666168
2617.4114,99.665367
2616.9293,99.664589
2616.4472,99.663818
2615.9651,99.663040
2615.4830,99.662239
2615.0009,99.661446
2614.5187,99.660759
2614.0366,99.660309
2613.5545,99.660301
2613.0724,99.660927
2612.5903,99.662354
2612.1082,99.664688
2611.6260,99.667946
2611.1439,99.672066
2610.6618,99.676910
2610.1797,99.682304
2609.6976,99.688080
2609.2155,99.694046
2608.7333,99.700050
2608.2512,99.705963
2607.7691,99.711639
2607.2870,99.716965
2606.8049,99.721817
2606.3228,99.726067
2605.8406,99.729645
2605.3585,99.732521
2604.8764,99.734756
2604.3943,99.736511
2603.9122,99.738022
2603.4301,99.739571
2602.9479,99.741486
2602.4658,99.744003
2601.9837,99.747292
2601.5016,99.751373
2601.0195,99.756149
2600.5374,99.761429
2600.0552,99.766975
2599.5731,99.772537
2599.0910,99.777878
2598.6089,99.782814
2598.1268,99.787170
2597.6447,99.790749
2597.1625,99.793350
2596.6804,99.794746
2596.1983,99.794708
2595.7162,99.793076
2595.2341,99.789764
2594.7520,99.784828
2594.2698,99.778450
2593.7877,99.770920
2593.3056,99.762573
2592.8235,99.753784
2592.3414,99.744843
2591.8593,99.736008
2591.3771,99.727448
2590.8950,99.719238
2590.4129,99.711441
2589.9308,99.704086
2589.4487,99.697227
2588.9666,99.690918
2588.4844,99.685265
2588.0023,99.680344
2587.5202,99.676239
2587.0381,99.672951
2586.5560,99.670418
2586.0739,99.668518
2585.5917,99.667076
2585.1096,99.665894
2584.6275,99.664818
2584.1454,99.663734
2583.6633,99.662582
2583.1812,99.661331
2582.6990,99.659988
2582.2169,99.658539
2581.7348,99.656982
2581.2527,99.655357
2580.7706,99.653778
2580.2885,99.652443
2579.8063,99.651649
2579.3242,99.651733
2578.8421,99.653015
2578.3600,99.655708
2577.8779,99.659851
2577.3958,99.665314
2576.9136,99.671791
2576.4315,99.678909
2575.9494,99.686310
2575.4673,99.693680
2574.9852,99.700851
2574.5031,99.707741
2574.0209,99.714378
2573.5388,99.720802
2573.0567,99.727074
2572.5746,99.733192
2572.0925,99.739136
2571.6104,99.744835
2571.1282,99.750198
2570.6461,99.755150
2570.1640,99.759636
2569.6819,99.763649
2569.1998,99.767227
2568.7177,99.770470
2568.2355,99.773468
2567.7534,99.776291
2567.2713,99.778961
2566.7892,99.781425
2566.3071,99.783569
2565.8250,99.785255
2565.3428,99.786415
2564.8607,99.787048
2564.3786,99.787315
2563.8965,99.787476
2563.4144,99.787834
2562.9323,99.788696
2562.4501,99.790298
2561.9680,99.792747
2561.4859,99.796059
2561.0038,99.800140
2560.5217,99.804893
2560.0396,99.810150
2559.5574,99.815758
2559.0753,99.821487
2558.5932,99.827080
2558.1111,99.832214
2557.6290,99.836594
2557.1469,99.839966
2556.6647,99.842232
2556.1826,99.843468
2555.7005,99.843925
2555.2184,99.843971
2554.7363,99.844032
2554.2542,99.844444
2553.7720,99.845428
2553.2899,99.847054
2552.8078,99.849251
2552.3257,99.851837
2551.8436,99.854576
2551.3615,99.857231
2550.8793,99.859589
2550.3972,99.861465
2549.9151,99.862717
2549.4330,99.863266
2548.9509,99.863045
2548.4688,99.862022
2547.9866,99.860184
2547.5045,99.857513
2547.0224,99.854042
2546.5403,99.849846
2546.0582,99.845131
2545.5761,99.840240
2545.0939,99.835670
2544.6118,99.832016
2544.1297,99.829910
2543.6476,99.829834
2543.1655,99.832077
2542.6834,99.836617
2542.2012,99.843124
2541.7191,99.851059
2541.2370,99.859741
2540.7549,99.868507
2540.2728,99.876778
2539.7907,99.884148
2539.3085,99.890335
2538.8264,99.895180
2538.3443,99.898613
2537.8622,99.900589
2537.3801,99.901093
2536.8980,99.900146
2536.4158,99.897842
2535.9337,99.894325
2535.4516,99.889832
2534.9695,99.884674
2534.4874,99.879250
2534.0053,99.874016
2533.5231,99.869461
2533.0410,99.866020
2532.5589,99.864029
2532.0768,99.863663
2531.5947,99.864861
2531.1126,99.867371
2530.6304,99.870758
2530.1483,99.874527
2529.6662,99.878235
2529.1841,99.881554
2528.7020,99.884354
2528.2199,99.886650
2527.7377,99.888573
2527.2556,99.890289
2526.7735,99.891914
2526.2914,99.893501
2525.8093,99.895027
2525.3272,99.896423
2524.8450,99.897614
2524.3629,99.898537
2523.8808,99.899200
2523.3987,99.899651
2522.9166,99.900017
2522.4345,99.900452
2521.9523,99.901169
2521.4702,99.902374
2520.9881,99.904236
2520.5060,99.906845
2520.0239,99.910164
2519.5418,99.914017
2519.0596,99.918137
2518.5775,99.922218
2518.0954,99.925980
2517.6133,99.929260
2517.1312,99.932030
2516.6491,99.934341
2516.1669,99.936317
2515.6848,99.938065
2515.2027,99.939621
2514.7206,99.940910
2514.2385,99.941803
2513.7564,99.942108
2513.2742,99.941681
2512.7921,99.940399
2512.3100,99.938271
2511.8279,99.935341
2511.3458,99.931747
2510.8637,99.927689
2510.3815,99.923409
2509.8994,99.919144
2509.4173,99.915154
2508.9352,99.911644
2508.4531,99.908806
2507.9710,99.906738
2507.4888,99.905525
2507.0067,99.905235
2506.5246,99.905930
2506.0425,99.907661
2505.5604,99.910454
2505.0783,99.914268
2504.5961,99.918922
2504.1140,99.924133
2503.6319,99.929489
2503.1498,99.934509
2502.6677,99.938766
2502.1856,99.941902
2501.7034,99.943687
2501.2213,99.944031
2500.7392,99.942947
2500.2571,99.940514
2499.7750,99.936874
2499.2929,99.932251
2498.8107,99.926933
2498.3286,99.921333
2497.8465,99.915916
2497.3644,99.911171
2496.8823,99.907516
2496.4002,99.905212
2495.9180,99.904312
2495.4359,99.904663
2494.9538,99.905975
2494.4717,99.907860
2493.9896,99.909973
2493.5075,99.912041
2493.0253,99.913857
2492.5432,99.915306
2492.0611,99.916351
2491.5790,99.916969
2491.0969,99.917183
2490.6148,99.917076
2490.1326,99.916771
2489.6505,99.916405
2489.1684,99.916161
2488.6863,99.916183
2488.2042,99.916588
2487.7221,99.917488
2487.2399,99.918953
2486.7578,99.921059
2486.2757,99.923859
2485.7936,99.927376
2485.3115,99.931526
2484.8294,99.936089
2484.3472,99.940735
2483.8651,99.945038
2483.3830,99.948608
2482.9009,99.951141
2482.4188,99.952560
2481.9367,99.952988
2481.4545,99.952728
2480.9724,99.952164
2480.4903,99.951645
2480.0082,99.951424
2479.5261,99.951553
2479.0440,99.951950
2478.5618,99.952408
2478.0797,99.952667
2477.5976,99.952507
2477.1155,99.951752
2476.6334,99.950325
2476.1513,99.948235
2475.6691,99.945595
2475.1870,99.942543
2474.7049,99.939278
2474.2228,99.935982
2473.7407,99.932800
2473.2586,99.929832
2472.7764,99.927109
2472.2943,99.924698
2471.8122,99.922691
2471.3301,99.921303
2470.8480,99.920822
2470.3659,99.921547
2469.8837,99.923737
2469.4016,99.927483
2468.9195,99.932655
2468.4374,99.938904
2467.9553,99.945732
2467.4732,99.952553
2466.9910,99.958870
2466.5089,99.964287
2466.0268,99.968529
2465.5447,99.971474
2465.0626,99.973038
2464.5805,99.973175
2464.0983,99.971840
2463.6162,99.969025
2463.1341,99.964836
2462.6520,99.959435
2462.1699,99.953102
2461.6878,99.946190
2461.2056,99.939087
2460.7235,99.932205
2460.2414,99.925926
2459.7593,99.920593
2459.2772,99.916504
2458.7951,99.913879
2458.3129,99.912849
2457.8308,99.913429
2457.3487,99.915459
2456.8666,99.918686
2456.3845,99.922760
2455.9024,99.927299
2455.4202,99.931992
2454.9381,99.936615
2454.4560,99.941055
2453.9739,99.945244
2453.4918,99.949142
2453.0097,99.952644
2452.5275,99.955612
2452.0454,99.957855
2451.5633,99.959221
2451.0812,99.959595
2450.5991,99.958992
2450.1170,99.957520
2449.6348,99.955353
2449.1527,99.952705
2448.6706,99.949791
2448.1885,99.946739
2447.7064,99.943626
2447.2243,99.940491
2446.7421,99.937286
2446.2600,99.933990
2445.7779,99.930557
2445.2958,99.927002
2444.8137,99.923424
2444.3316,99.919952
2443.8494,99.916794
2443.3673,99.914162
2442.8852,99.912216
2442.4031,99.911026
2441.9210,99.910522
2441.4389,99.910515
2440.9567,99.910751
2440.4746,99.910988
2439.9925,99.911049
2439.5104,99.910866
2439.0283,99.910446
2438.5462,99.909859
2438.0640,99.909111
2437.5819,99.908173
2437.0998,99.906891
2436.6177,99.905075
2436.1356,99.902542
2435.6535,99.899193
2435.1713,99.895042
2434.6892,99.890221
2434.2071,99.884979
2433.7250,99.879639
2433.2429,99.874550
2432.7608,99.870041
2432.2786,99.866440
2431.7965,99.864006
2431.3144,99.862961
2430.8323,99.863403
2430.3502,99.865311
2429.8681,99.868523
2429.3859,99.872772
2428.9038,99.877754
2428.4217,99.883133
2427.9396,99.888641
2427.4575,99.894104
2426.9754,99.899399
2426.4932,99.904427
2426.0111,99.909050
2425.5290,99.913071
2425.0469,99.916206
2424.5648,99.918167
2424.0827,99.918709
2423.6005,99.917732
2423.1184,99.915329
2422.6363,99.911835
2422.1542,99.907745
2421.6721,99.903709
2421.1900,99.900368
2420.7078,99.898300
2420.2257,99.897881
2419.7436,99.899284
2419.2615,99.902397
2418.7794,99.906944
2418.2973,99.912476
2417.8151,99.918526
2417.3330,99.924675
2416.8509,99.930588
2416.3688,99.936066
2415.8867,99.940987
2415.4046,99.945251
2414.9224,99.948738
2414.4403,99.951263
2413.9582,99.952606
2413.4761,99.952538
2412.9940,99.950935
2412.5119,99.947792
2412.0297,99.943268
2411.5476,99.937683
2411.0655,99.931427
2410.5834,99.924889
2410.1013,99.918411
2409.6192,99.912201
2409.1370,99.906372
2408.6549,99.900970
2408.1728,99.896011
2407.6907,99.891495
2407.2086,99.887489
2406.7265,99.884079
2406.2443,99.881340
2405.7622,99.879341
2405.2801,99.878082
2404.7980,99.877495
2404.3159,99.877480
2403.8338,99.877892
2403.3516,99.878601
2402.8695,99.879509
2402.3874,99.880592
2401.9053,99.881874
2401.4232,99.883400
2400.9411,99.885193
2400.4589,99.887222
2399.9768,99.889351
2399.4947,99.891396
2399.0126,99.893097
2398.5305,99.894264
2398.0484,99.894783
2397.5662,99.894714
2397.0841,99.894257
2396.6020,99.893745
2396.1199,99.893555
2395.6378,99.894012
2395.1557,99.895325
2394.6735,99.897560
2394.1914,99.900620
2393.7093,99.904305
2393.2272,99.908371
2392.7451,99.912590
2392.2630,99.916763
2391.7808,99.920799
2391.2987,99.924637
2390.8166,99.928268
2390.3345,99.931686
2389.8524,99.934822
2389.3703,99.937569
2388.8881,99.939735
2388.4060,99.941086
2387.9239,99.941391
2387.4418,99.940498
2386.9597,99.938362
2386.4776,99.935104
2385.9954,99.931000
2385.5133,99.926437
2385.0312,99.921829
2384.5491,99.917557
2384.0670,99.913872
2383.5849,99.910873
2383.1027,99.908524
2382.6206,99.906715
2382.1385,99.905304
2381.6564,99.904221
2381.1743,99.903496
2380.6922,99.903221
2380.2100,99.903564
2379.7279,99.904686
2379.2458,99.906677
2378.7637,99.909523
2378.2816,99.913094
2377.7995,99.917130
2377.3173,99.921303
2376.8352,99.925255
2376.3531,99.928658
2375.8710,99.931259
2375.3889,99.932922
2374.9068,99.933647
2374.4246,99.933571
2373.9425,99.932915
2373.4604,99.931969
2372.9783,99.931000
2372.4962,99.930237
2372.0141,99.929855
2371.5319,99.929962
2371.0498,99.930611
2370.5677,99.931801
2370.0856,99.933525
2369.6035,99.935699
2369.1214,99.938225
2368.6392,99.940956
2368.1571,99.943771
2367.6750,99.946564
2367.1929,99.949234
2366.7108,99.951653
2366.2287,99.953651
2365.7465,99.955048
2365.2644,99.955673
2364.7823,99.955482
2364.3002,99.954567
2363.8181,99.953186
2363.3360,99.951591
2362.8538,99.950043
2362.3717,99.948715
2361.8896,99.947739
2361.4075,99.947197
2360.9254,99.947136
2360.4433,99.947533
2359.9611,99.948280
2359.4790,99.949173
2358.9969,99.949944
2358.5148,99.950340
2358.0327,99.950226
2357.5506,99.949585
2357.0684,99.948593
2356.5863,99.947495
2356.1042,99.946533
2355.6221,99.945862
2355.1400,99.945549
2354.6579,99.945564
2354.1757,99.945869
2353.6936,99.946487
2353.2115,99.947510
2352.7294,99.949013
2352.2473,99.951012
2351.7652,99.953369
2351.2830,99.955894
2350.8009,99.958351
2350.3188,99.960579
2349.8367,99.962524
2349.3546,99.964226
2348.8725,99.965797
2348.3903,99.967323
2347.9082,99.968857
2347.4261,99.970383
2346.9440,99.971863
2346.4619,99.973274
2345.9798,99.974609
2345.4976,99.975876
2345.0155,99.977058
2344.5334,99.978157
2344.0513,99.979202
2343.5692,99.980255
2343.0871,99.981384
2342.6049,99.982697
2342.1228,99.984245
2341.6407,99.986061
2341.1586,99.988075
2340.6765,99.990166
2340.1944,99.992165
2339.7122,99.993896
2339.2301,99.995216
2338.7480,99.996094
2338.2659,99.996582
2337.7838,99.996788
2337.3017,99.996803
2336.8195,99.996681
2336.3374,99.996391
2335.8553,99.995880
2335.3732,99.995102
2334.8911,99.994057
2334.4090,99.992828
2333.9268,99.991547
2333.4447,99.990410
2332.9626,99.989662
2332.4805,99.989616
2331.9984,99.990601
2331.5163,99.992950
2331.0341,99.996918
2330.5520,100.002655
2330.0699,100.010170
2329.5878,100.019310
2329.1057,100.029747
2328.6236,100.041054
2328.1414,100.052742
2327.6593,100.064308
2327.1772,100.075317
2326.6951,100.085419
2326.2130,100.094345
2325.7309,100.101936
2325.2487,100.108086
2324.7666,100.112709
2324.2845,100.115768
2323.8024,100.117210
2323.3203,100.116989
2322.8382,100.115089
2322.3560,100.111534
2321.8739,100.106461
2321.3918,100.100121
2320.9097,100.092911
2320.4276,100.085342
2319.9455,100.078011
2319.4633,100.071442
2318.9812,100.066063
2318.4991,100.062080
2318.0170,100.059448
2317.5349,100.057953
2317.0528,100.057251
2316.5706,100.056999
2316.0885,100.056946
2315.6064,100.056992
2315.1243,100.057175
2314.6422,100.057610
2314.1601,100.058411
2313.6779,100.059631
2313.1958,100.061211
2312.7137,100.063042
2312.2316,100.064941
2311.7495,100.066788
2311.2674,100.068504
2310.7852,100.070160
2310.3031,100.071899
2309.8210,100.073929
2309.3389,100.076454
2308.8568,100.079605
2308.3747,100.083405
2307.8925,100.087708
2307.4104,100.092262
2306.9283,100.096695
2306.4462,100.100647
2305.9641,100.103775
2305.4820,100.105865
2304.9998,100.106834
2304.5177,100.106697
2304.0356,100.105553
2303.5535,100.103500
2303.0714,100.100609
2302.5893,100.096886
2302.1071,100.092354
2301.6250,100.087029
2301.1429,100.081047
2300.6608,100.074669
2300.1787,100.068260
2299.6966,100.062248
2299.2144,100.057045
2298.7323,100.052956
2298.2502,100.050156
2297.7681,100.048630
2297.2860,100.048279
2296.8039,100.048927
2296.3217,100.050392
2295.8396,100.052551
2295.3575,100.055336
2294.8754,100.058731
2294.3933,100.062744
2293.9112,100.067368
2293.4290,100.072586
2292.9469,100.078331
2292.4648,100.084503
2291.9827,100.090935
2291.5006,100.097443
2291.0185,100.103790
2290.5363,100.109734
2290.0542,100.115044
2289.5721,100.119560
2289.0900,100.123199
2288.6079,100.125961
2288.1258,100.127945
2287.6436,100.129234
2287.1615,100.129913
2286.6794,100.129990
2286.1973,100.129372
2285.7152,100.127930
2285.2331,100.125557
2284.7509,100.122231
2284.2688,100.118034
2283.7867,100.113228
2283.3046,100.108139
2282.8225,100.103149
2282.3404,100.098579
2281.8582,100.094620
2281.3761,100.091301
2280.8940,100.088516
2280.4119,100.086044
2279.9298,100.083641
2279.4477,100.081078
2278.9655,100.078232
2278.4834,100.075066
2278.0013,100.071678
2277.5192,100.068207
2277.0371,100.064842
2276.5550,100.061691
2276.0728,100.058838
2275.5907,100.056236
2275.1086,100.053802
2274.6265,100.051445
2274.1444,100.049110
2273.6623,100.046829
2273.1801,100.044785
2272.6980,100.043221
2272.2159,100.042458
2271.7338,100.042763
2271.2517,100.044342
2270.7696,100.047287
2270.2874,100.051582
2269.8053,100.057121
2269.3232,100.063774
2268.8411,100.071335
2268.3590,100.079582
2267.8769,100.088165
2267.3947,100.096649
2266.9126,100.104431
2266.4305,100.110832
2265.9484,100.115150
2265.4663,100.116798
2264.9842,100.115410
2264.5020,100.110909
2264.0199,100.103554
2263.5378,100.093864
2263.0557,100.082512
2262.5736,100.070198
2262.0915,100.057556
2261.6093,100.045067
2261.1272,100.033073
2260.6451,100.021835
2260.1630,100.011597
2259.6809,100.002655
2259.1988,99.995369
2258.7166,99.990105
2258.2345,99.987114
2257.7524,99.986450
2257.2703,99.987846
2256.7882,99.990700
2256.3061,99.994171
2255.8239,99.997322
2255.3418,99.999336
2254.8597,99.999748
2254.3776,99.998558
2253.8955,99.996284
2253.4134,99.993813
2252.9312,99.992210
2252.4491,99.992416
2251.9670,99.995018
2251.4849,100.000053
2251.0028,100.007065
2250.5207,100.015167
2250.0385,100.023354
2249.5564,100.030701
2249.0743,100.036652
2248.5922,100.041046
2248.1101,100.044151
2247.6280,100.046402
2247.1458,100.048264
2246.6637,100.049911
2246.1816,100.051208
2245.6995,100.051666
2245.2174,100.050598
2244.7353,100.047356
2244.2531,100.041550
2243.7710,100.033203
2243.2889,100.022774
2242.8068,100.011078
2242.3247,99.999054
2241.8426,99.987541
2241.3604,99.977028
2240.8783,99.967598
2240.3962,99.958893
2239.9141,99.950325
2239.4320,99.941307
2238.9499,99.931511
2238.4677,99.921066
2237.9856,99.910614
2237.5035,99.901215
2237.0214,99.894096
2236.5393,99.890381
2236.0572,99.890724
2235.5750,99.895210
2235.0929,99.903275
2234.6108,99.913925
2234.1287,99.925995
2233.6466,99.938477
2233.1645,99.950783
2232.6823,99.962814
2232.2002,99.974831
2231.7181,99.987236
2231.2360,100.000229
2230.7539,100.013641
2230.2718,100.026779
2229.7896,100.038612
2229.3075,100.047966
2228.8254,100.053879
2228.3433,100.055809
2227.8612,100.053787
2227.3791,100.048302
2226.8969,100.040146
2226.4148,100.030090
2225.9327,100.018730
2225.4506,100.006348
2224.9685,99.993011
2224.4864,99.978668
2224.0042,99.963448
2223.5221,99.947754
2223.0400,99.932426
2222.5579,99.918610
2222.0758,99.907639
2221.5937,99.900764
2221.1115,99.898888
2220.6294,99.902412
2220.1473,99.911140
2219.6652,99.924355
2219.1831,99.941017
2218.7010,99.959946
2218.2188,99.980080
2217.7367,100.000603
2217.2546,100.021004
2216.7725,100.040947
2216.2904,100.060165
2215.8083,100.078255
2215.3261,100.094643
2214.8440,100.108513
2214.3619,100.119049
2213.8798,100.125534
2213.3977,100.127602
2212.9156,100.125298
2212.4334,100.119064
2211.9513,100.109604
2211.4692,100.097725
2210.9871,100.084106
2210.5050,100.069290
2210.0229,100.053604
2209.5407,100.037300
2209.0586,100.020645
2208.5765,100.004013
2208.0944,99.987915
2207.6123,99.972984
2207.1302,99.959877
2206.6480,99.949265
2206.1659,99.941696
2205.6838,99.937645
2205.2017,99.937424
2204.7196,99.941170
2204.2375,99.948776
2203.7553,99.959900
2203.2732,99.973839
2202.7911,99.989624
2202.3090,100.006073
2201.8269,100.021866
2201.3448,100.035667
2200.8626,100.046234
2200.3805,100.052490
2199.8984,100.053726
2199.4163,100.049644
2198.9342,100.040550
2198.4521,100.027397
2197.9699,100.011765
2197.4878,99.995651
2197.0057,99.981201
2196.5236,99.970306
2196.0415,99.964264
2195.5594,99.963470
2195.0772,99.967476
2194.5951,99.975060
2194.1130,99.984642
2193.6309,99.994545
2193.1488,100.003334
2192.6667,100.009895
2192.1845,100.013496
2191.7024,100.013695
2191.2203,100.010338
2190.7382,100.003494
2190.2561,99.993492
2189.7740,99.980904
2189.2918,99.966545
2188.8097,99.951416
2188.3276,99.936638
2187.8455,99.923233
2187.3634,99.912178
2186.8813,99.904289
2186.3991,99.900307
2185.9170,99.900726
2185.4349,99.905800
2184.9528,99.915268
2184.4707,99.928329
2183.9886,99.943512
2183.5064,99.958908
2183.0243,99.972466
2182.5422,99.982368
2182.0601,99.987320
2181.5780,99.986732
2181.0959,99.980614
2180.6137,99.969437
2180.1316,99.953804
2179.6495,99.934311
2179.1674,99.911446
2178.6853,99.885712
2178.2032,99.857666
2177.7210,99.828079
2177.2389,99.797935
2176.7568,99.768425
2176.2747,99.740814
2175.7926,99.716492
2175.3105,99.696861
2174.8283,99.683434
2174.3462,99.677650
2173.8641,99.680847
2173.3820,99.693916
2172.8999,99.717033
2172.4178,99.749329
2171.9356,99.788864
2171.4535,99.832802
2170.9714,99.877853
2170.4893,99.920761
2170.0072,99.958832
2169.5251,99.990204
2169.0429,100.013931
2168.5608,100.029686
2168.0787,100.037575
2167.5966,100.037727
2167.1145,100.030190
2166.6324,100.014809
2166.1502,99.991493
2165.6681,99.960388
2165.1860,99.922234
2164.7039,99.878426
2164.2218,99.831062
2163.7397,99.782639
2163.2575,99.735771
